Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Year,Order_Month,Product_Category,Order_Day,Total_Sales_Calc,Sales_Match,Age_Group
ORD100524,10-02-2025,CUST3778,Customer_96,39,Female,Bengaluru,Shoes,Fashion,1,47848,47848,2025,2,Other,10,47848,TRUE,Adult
ORD100526,14-02-2025,CUST6706,Customer_215,54,Male,Mumbai,Mobile,Electronics,2,22666.98,45333.96,2025,2,Other,14,45333.96,TRUE,Middle Age
ORD100527,27-03-2025,CUST8200,Customer_147,22,Female,Patna,Mobile,Electronics,8,12225.23,97801.84,2025,3,Other,27,97801.84,TRUE,Young Adult
ORD100528,29-07-2025,CUST5010,Customer_46,41,Female,Pune,Rice,Grocery,7,17760.62,124324.34,2025,7,Other,29,124324.34,TRUE,Adult
ORD100529,08-09-2025,CUST5233,Customer_108,26,Male,Mumbai,Book,Education,6,8151.02,48906.12,2025,9,Other,8,48906.12,TRUE,Young Adult
ORD100530,18-12-2025,CUST4089,Customer_79,42,Male,Gaya,Shoes,Fashion,9,12514.53,112630.77,2025,12,Other,18,112630.77,TRUE,Adult
ORD100531,15-05-2025,CUST7568,Customer_12,65,Male,Gaya,Rice,Grocery,1,40250.63,40250.63,2025,5,Other,15,40250.63,TRUE,Senior
ORD100532,20-09-2025,CUST3835,Customer_256,45,Male,Delhi,Book,Education,3,48031.9,144095.7,2025,9,Other,20,144095.7,TRUE,Adult
ORD100533,08-06-2025,CUST1124,Customer_360,18,Female,Patna,Rice,Grocery,8,45296.32,362370.56,2025,6,Other,8,362370.56,TRUE,Teen
ORD100534,16-07-2025,CUST8700,Customer_233,35,Female,Mumbai,Mobile,Electronics,5,25036.53,125182.65,2025,7,Other,16,125182.65,TRUE,Adult
ORD100535,05-04-2025,CUST2742,Customer_216,22,Female,Delhi,Rice,Grocery,5,21466.01,107330.05,2025,4,Other,5,107330.05,TRUE,Young Adult
ORD100536,14-12-2025,CUST6394,Customer_338,57,Female,Bengaluru,Rice,Grocery,2,28506.81,57013.62,2025,12,Other,14,57013.62,TRUE,Middle Age
ORD100537,30-01-2025,CUST9469,Customer_154,37,Female,Mumbai,Chair,Furniture,6,30698.79,184192.74,2025,1,Other,30,184192.74,TRUE,Adult
ORD100538,09-08-2025,CUST5133,Customer_86,56,Female,Pune,Laptop,Electronics,6,3230.47,19382.82,2025,8,Other,9,19382.82,TRUE,Middle Age
ORD100539,17-10-2025,CUST5535,Customer_146,28,Male,Gaya,Rice,Grocery,6,13606.65,81639.9,2025,10,Other,17,81639.9,TRUE,Young Adult
ORD100540,12-06-2025,CUST1419,Customer_226,28,Male,Mumbai,Rice,Grocery,6,9146.39,54878.34,2025,6,Other,12,54878.34,TRUE,Young Adult
ORD100541,17-11-2025,CUST3972,Customer_336,20,Male,Gaya,Rice,Grocery,9,26764.87,240883.83,2025,11,Other,17,240883.83,TRUE,Young Adult
ORD100542,16-09-2025,CUST2515,Customer_74,26,Female,Patna,Shoes,Fashion,7,6887.98,48215.86,2025,9,Other,16,48215.86,TRUE,Young Adult
ORD100543,30-06-2025,CUST2394,Customer_293,27,Male,Patna,Rice,Grocery,6,49889.13,299334.78,2025,6,Other,30,299334.78,TRUE,Young Adult
ORD100544,21-11-2025,CUST7033,Customer_359,33,Male,Gaya,Laptop,Electronics,4,39050.88,156203.52,2025,11,Other,21,156203.52,TRUE,Adult
ORD100545,19-02-2025,CUST7824,Customer_21,20,Male,Pune,Rice,Grocery,1,14634.25,14634.25,2025,2,Other,19,14634.25,TRUE,Young Adult
ORD100546,24-02-2025,CUST2039,Customer_32,31,Male,Mumbai,Mobile,Electronics,7,33006.89,231048.23,2025,2,Other,24,231048.23,TRUE,Adult
ORD100547,25-12-2025,CUST4569,Customer_238,38,Male,Patna,Laptop,Electronics,9,46663.92,419975.28,2025,12,Other,25,419975.28,TRUE,Adult
ORD100548,10-12-2025,CUST7568,Customer_212,37,Female,Pune,Shoes,Fashion,9,3626.27,32636.43,2025,12,Other,10,32636.43,TRUE,Adult
ORD100549,31-05-2025,CUST1780,Customer_250,64,Male,Hyderabad,Book,Education,8,13184.14,105473.12,2025,5,Other,31,105473.12,TRUE,Senior
ORD100551,26-09-2025,CUST7188,Customer_180,37,Male,Bengaluru,Laptop,Electronics,2,27044.74,54089.48,2025,9,Other,26,54089.48,TRUE,Adult
ORD100552,08-06-2025,CUST7042,Customer_137,60,Male,Kolkata,Book,Education,2,35113.98,70227.96,2025,6,Other,8,70227.96,TRUE,Middle Age
ORD100553,25-12-2025,CUST4646,Customer_365,36,Female,Bengaluru,Rice,Grocery,5,38032.02,190160.1,2025,12,Other,25,190160.1,TRUE,Adult
ORD100554,03-07-2025,CUST3623,Customer_1,35,Male,Mumbai,Mobile,Electronics,9,37614.58,338531.22,2025,7,Other,3,338531.22,TRUE,Adult
ORD100555,28-01-2025,CUST1399,Customer_431,60,Male,Gaya,Book,Education,4,18505.56,74022.24,2025,1,Other,28,74022.24,TRUE,Middle Age
ORD100556,09-12-2025,CUST2515,Customer_219,21,Male,Hyderabad,Mobile,Electronics,6,21017.46,126104.76,2025,12,Other,9,126104.76,TRUE,Young Adult
ORD100557,05-03-2025,CUST7285,Customer_493,18,Female,Hyderabad,Book,Education,8,1204.93,9639.44,2025,3,Other,5,9639.44,TRUE,Teen
ORD100558,02-10-2025,CUST1401,Customer_151,35,Male,Delhi,Rice,Grocery,7,36390.58,254734.06,2025,10,Other,2,254734.06,TRUE,Adult
ORD100559,09-05-2025,CUST9458,Customer_25,22,Male,Delhi,Mobile,Electronics,2,17302.3,34604.6,2025,5,Other,9,34604.6,TRUE,Young Adult
ORD100560,22-10-2025,CUST9612,Customer_463,21,Male,Kolkata,Mobile,Electronics,10,6613.42,66134.2,2025,10,Other,22,66134.2,TRUE,Young Adult
ORD100561,11-01-2025,CUST2520,Customer_93,34,Female,Kolkata,Mobile,Electronics,5,28280.37,141401.85,2025,1,Other,11,141401.85,TRUE,Adult
ORD100562,07-09-2025,CUST3001,Customer_327,56,Female,Delhi,Book,Education,1,6150.86,6150.86,2025,9,Other,7,6150.86,TRUE,Middle Age
ORD100563,29-12-2025,CUST7491,Customer_139,46,Female,Bengaluru,Rice,Grocery,4,26924.41,107697.64,2025,12,Other,29,107697.64,TRUE,Middle Age
ORD100564,16-03-2025,CUST3473,Customer_20,56,Male,Hyderabad,Book,Education,3,6301.32,18903.96,2025,3,Other,16,18903.96,TRUE,Middle Age
ORD100565,12-10-2025,CUST6748,Customer_2,40,Female,Patna,Book,Education,10,39690.68,396906.8,2025,10,Other,12,396906.8,TRUE,Adult
ORD100566,23-10-2025,CUST4722,Customer_390,63,Male,Bengaluru,Chair,Furniture,6,36327.94,217967.64,2025,10,Other,23,217967.64,TRUE,Senior
ORD100567,20-01-2025,CUST5431,Customer_396,60,Female,Mumbai,Mobile,Electronics,10,21547.89,215478.9,2025,1,Other,20,215478.9,TRUE,Middle Age
ORD100568,13-04-2025,CUST3316,Customer_458,41,Female,Patna,Book,Education,8,32749.76,261998.08,2025,4,Other,13,261998.08,TRUE,Adult
ORD100569,17-03-2025,CUST9510,Customer_345,21,Female,Kolkata,Chair,Furniture,10,43251.3,432513,2025,3,Other,17,432513,TRUE,Young Adult
ORD100570,08-03-2025,CUST9273,Customer_162,32,Female,Hyderabad,Chair,Furniture,3,47748.45,143245.35,2025,3,Other,8,143245.35,TRUE,Adult
ORD100571,22-12-2025,CUST5206,Customer_327,52,Female,Patna,Book,Education,4,16276.94,65107.76,2025,12,Other,22,65107.76,TRUE,Middle Age
ORD100572,10-05-2025,CUST3820,Customer_312,48,Female,Delhi,Rice,Grocery,9,11122.7,100104.3,2025,5,Other,10,100104.3,TRUE,Middle Age
ORD100573,09-01-2025,CUST5791,Customer_113,62,Male,Patna,Shoes,Fashion,2,39005.27,78010.54,2025,1,Other,9,78010.54,TRUE,Senior
ORD100574,01-01-2026,CUST2343,Customer_39,28,Male,Patna,Mobile,Electronics,6,16346.82,98080.92,2026,1,Other,1,98080.92,TRUE,Young Adult
ORD100575,20-09-2025,CUST6654,Customer_66,38,Female,Pune,Mobile,Electronics,4,3859.9,15439.6,2025,9,Other,20,15439.6,TRUE,Adult
ORD100576,16-05-2025,CUST8820,Customer_339,39,Female,Kolkata,Laptop,Electronics,6,49058.94,294353.64,2025,5,Other,16,294353.64,TRUE,Adult
ORD100577,18-06-2025,CUST9181,Customer_122,24,Female,Patna,Mobile,Electronics,7,413.2,2892.4,2025,6,Other,18,2892.4,TRUE,Young Adult
ORD100578,09-03-2025,CUST8098,Customer_337,26,Female,Patna,Shoes,Fashion,5,21555.12,107775.6,2025,3,Other,9,107775.6,TRUE,Young Adult
ORD100579,19-04-2025,CUST6006,Customer_344,38,Male,Delhi,Chair,Furniture,5,37214.58,186072.9,2025,4,Other,19,186072.9,TRUE,Adult
ORD100580,20-06-2025,CUST1094,Customer_91,31,Female,Patna,Mobile,Electronics,10,21194.59,211945.9,2025,6,Other,20,211945.9,TRUE,Adult
ORD100581,07-07-2025,CUST1468,Customer_266,49,Female,Kolkata,Shoes,Fashion,8,44971.9,359775.2,2025,7,Other,7,359775.2,TRUE,Middle Age
ORD100582,29-12-2025,CUST6704,Customer_141,39,Male,Pune,Shoes,Fashion,4,26046.5,104186,2025,12,Other,29,104186,TRUE,Adult
ORD100583,07-03-2025,CUST1936,Customer_15,59,Male,Delhi,Mobile,Electronics,3,43567.37,130702.11,2025,3,Other,7,130702.11,TRUE,Middle Age
ORD100584,24-09-2025,CUST8399,Customer_160,40,Male,Mumbai,Book,Education,5,19565.23,97826.15,2025,9,Other,24,97826.15,TRUE,Adult
ORD100585,08-02-2025,CUST8075,Customer_401,62,Female,Patna,Shoes,Fashion,5,7642.55,38212.75,2025,2,Other,8,38212.75,TRUE,Senior
ORD100586,13-01-2025,CUST8826,Customer_206,20,Female,Gaya,Mobile,Electronics,7,22060,154420,2025,1,Other,13,154420,TRUE,Young Adult
ORD100587,04-09-2025,CUST9700,Customer_441,25,Female,Kolkata,Laptop,Electronics,2,20074.3,40148.6,2025,9,Other,4,40148.6,TRUE,Young Adult
ORD100588,20-03-2025,CUST8600,Customer_53,42,Male,Hyderabad,Book,Education,2,5442.06,10884.12,2025,3,Other,20,10884.12,TRUE,Adult
ORD100589,17-12-2025,CUST8513,Customer_125,49,Female,Pune,Mobile,Electronics,6,38159.29,228955.74,2025,12,Other,17,228955.74,TRUE,Middle Age
ORD100590,19-12-2025,CUST8595,Customer_63,44,Female,Mumbai,Laptop,Electronics,1,18229,18229,2025,12,Other,19,18229,TRUE,Adult
ORD100591,27-06-2025,CUST9489,Customer_385,61,Male,Delhi,Book,Education,2,14656.73,29313.46,2025,6,Other,27,29313.46,TRUE,Senior
ORD100592,08-08-2025,CUST7226,Customer_421,51,Male,Mumbai,Mobile,Electronics,3,1286.36,3859.08,2025,8,Other,8,3859.08,TRUE,Middle Age
ORD100593,01-01-2025,CUST1840,Customer_90,43,Female,Kolkata,Laptop,Electronics,2,11893.8,23787.6,2025,1,Other,1,23787.6,TRUE,Adult
ORD100594,06-08-2025,CUST9449,Customer_178,49,Female,Mumbai,Shoes,Fashion,2,11967.47,23934.94,2025,8,Other,6,23934.94,TRUE,Middle Age
ORD100595,17-04-2025,CUST3537,Customer_377,24,Female,Pune,Chair,Furniture,4,35411.73,141646.92,2025,4,Other,17,141646.92,TRUE,Young Adult
ORD100596,12-10-2025,CUST4041,Customer_394,30,Female,Delhi,Rice,Grocery,1,15515.24,15515.24,2025,10,Other,12,15515.24,TRUE,Young Adult
ORD100597,06-05-2025,CUST4417,Customer_234,52,Male,Mumbai,Mobile,Electronics,9,697.87,6280.83,2025,5,Other,6,6280.83,TRUE,Middle Age
ORD100598,04-08-2025,CUST4099,Customer_377,55,Female,Delhi,Shoes,Fashion,10,20857.23,208572.3,2025,8,Other,4,208572.3,TRUE,Middle Age
ORD100599,28-03-2025,CUST3107,Customer_99,21,Female,Kolkata,Mobile,Electronics,8,3595.82,28766.56,2025,3,Other,28,28766.56,TRUE,Young Adult
ORD100601,02-04-2025,CUST9111,Customer_235,61,Female,Kolkata,Shoes,Fashion,5,30620.75,153103.75,2025,4,Other,2,153103.75,TRUE,Senior
ORD100602,05-09-2025,CUST8813,Customer_83,54,Male,Bengaluru,Laptop,Electronics,9,38955.26,350597.34,2025,9,Other,5,350597.34,TRUE,Middle Age
ORD100603,04-08-2025,CUST7221,Customer_478,39,Male,Gaya,Laptop,Electronics,2,7534.68,15069.36,2025,8,Other,4,15069.36,TRUE,Adult
ORD100604,28-07-2025,CUST5899,Customer_500,31,Female,Gaya,Laptop,Electronics,4,5789.5,23158,2025,7,Other,28,23158,TRUE,Adult
ORD100605,27-07-2025,CUST4483,Customer_109,63,Female,Patna,Book,Education,8,46278.59,370228.72,2025,7,Other,27,370228.72,TRUE,Senior
ORD100606,20-02-2025,CUST4438,Customer_133,56,Female,Kolkata,Chair,Furniture,2,14770.13,29540.26,2025,2,Other,20,29540.26,TRUE,Middle Age
ORD100607,21-10-2025,CUST9123,Customer_395,27,Female,Mumbai,Rice,Grocery,6,45095.75,270574.5,2025,10,Other,21,270574.5,TRUE,Young Adult
ORD100608,22-07-2025,CUST2364,Customer_290,34,Female,Hyderabad,Rice,Grocery,8,10393.69,83149.52,2025,7,Other,22,83149.52,TRUE,Adult
ORD100609,20-02-2025,CUST6314,Customer_66,19,Female,Gaya,Rice,Grocery,4,38952.78,155811.12,2025,2,Other,20,155811.12,TRUE,Young Adult
ORD100610,23-11-2025,CUST8128,Customer_101,48,Male,Kolkata,Laptop,Electronics,5,3414.17,17070.85,2025,11,Other,23,17070.85,TRUE,Middle Age
ORD100611,21-12-2025,CUST8583,Customer_290,37,Female,Delhi,Laptop,Electronics,7,5129.02,35903.14,2025,12,Other,21,35903.14,TRUE,Adult
ORD100612,09-04-2025,CUST4488,Customer_414,39,Female,Kolkata,Mobile,Electronics,3,15846.45,47539.35,2025,4,Other,9,47539.35,TRUE,Adult
ORD100613,01-06-2025,CUST5178,Customer_170,23,Male,Mumbai,Book,Education,4,27448.01,109792.04,2025,6,Other,1,109792.04,TRUE,Young Adult
ORD100614,06-05-2025,CUST9217,Customer_448,39,Female,Delhi,Book,Education,4,5518.35,22073.4,2025,5,Other,6,22073.4,TRUE,Adult
ORD100615,26-03-2025,CUST4150,Customer_415,31,Female,Delhi,Book,Education,9,39988.02,359892.18,2025,3,Other,26,359892.18,TRUE,Adult
ORD100616,10-12-2025,CUST3751,Customer_270,36,Male,Bengaluru,Shoes,Fashion,3,23079.96,69239.88,2025,12,Other,10,69239.88,TRUE,Adult
ORD100617,04-06-2025,CUST1991,Customer_359,41,Female,Kolkata,Book,Education,9,14044.67,126402.03,2025,6,Other,4,126402.03,TRUE,Adult
ORD100618,14-07-2025,CUST8124,Customer_344,33,Female,Pune,Shoes,Fashion,2,43693.36,87386.72,2025,7,Other,14,87386.72,TRUE,Adult
ORD100619,17-12-2025,CUST6678,Customer_241,41,Male,Kolkata,Rice,Grocery,2,14181.47,28362.94,2025,12,Other,17,28362.94,TRUE,Adult
ORD100620,11-10-2025,CUST8268,Customer_18,47,Female,Kolkata,Shoes,Fashion,4,28783.13,115132.52,2025,10,Other,11,115132.52,TRUE,Middle Age
ORD100621,25-12-2025,CUST1835,Customer_81,61,Female,Gaya,Chair,Furniture,2,32432.65,64865.3,2025,12,Other,25,64865.3,TRUE,Senior
ORD100622,11-05-2025,CUST3497,Customer_408,57,Male,Patna,Laptop,Electronics,4,29976.58,119906.32,2025,5,Other,11,119906.32,TRUE,Middle Age
ORD100623,13-02-2025,CUST1452,Customer_68,62,Female,Hyderabad,Shoes,Fashion,7,38029.64,266207.48,2025,2,Other,13,266207.48,TRUE,Senior
ORD100624,21-06-2025,CUST7416,Customer_191,54,Female,Hyderabad,Rice,Grocery,10,48255.19,482551.9,2025,6,Other,21,482551.9,TRUE,Middle Age
ORD100625,19-06-2025,CUST4137,Customer_51,46,Male,Mumbai,Laptop,Electronics,9,27971.17,251740.53,2025,6,Other,19,251740.53,TRUE,Middle Age
ORD100626,26-11-2025,CUST8649,Customer_160,30,Male,Gaya,Rice,Grocery,9,46756.46,420808.14,2025,11,Other,26,420808.14,TRUE,Young Adult
ORD100627,02-02-2025,CUST7361,Customer_159,20,Male,Hyderabad,Laptop,Electronics,3,47466.18,142398.54,2025,2,Other,2,142398.54,TRUE,Young Adult
ORD100628,13-06-2025,CUST9567,Customer_218,38,Male,Delhi,Shoes,Fashion,1,33193.9,33193.9,2025,6,Other,13,33193.9,TRUE,Adult
ORD100629,16-05-2025,CUST6432,Customer_194,62,Male,Mumbai,Book,Education,1,46021.88,46021.88,2025,5,Other,16,46021.88,TRUE,Senior
ORD100630,12-03-2025,CUST4934,Customer_25,41,Male,Bengaluru,Rice,Grocery,7,45512.65,318588.55,2025,3,Other,12,318588.55,TRUE,Adult
ORD100631,04-09-2025,CUST6845,Customer_337,34,Male,Hyderabad,Chair,Furniture,9,46924.58,422321.22,2025,9,Other,4,422321.22,TRUE,Adult
ORD100632,02-03-2025,CUST1252,Customer_81,24,Male,Pune,Shoes,Fashion,3,37343.19,112029.57,2025,3,Other,2,112029.57,TRUE,Young Adult
ORD100633,20-07-2025,CUST1994,Customer_408,27,Female,Patna,Chair,Furniture,10,14175.96,141759.6,2025,7,Other,20,141759.6,TRUE,Young Adult
ORD100634,13-03-2025,CUST9488,Customer_147,37,Male,Pune,Shoes,Fashion,8,7259.89,58079.12,2025,3,Other,13,58079.12,TRUE,Adult
ORD100635,20-11-2025,CUST9421,Customer_213,58,Male,Patna,Chair,Furniture,3,257.28,771.84,2025,11,Other,20,771.84,TRUE,Middle Age
ORD100636,10-05-2025,CUST4810,Customer_416,18,Male,Kolkata,Shoes,Fashion,4,24291.82,97167.28,2025,5,Other,10,97167.28,TRUE,Teen
ORD100637,10-03-2025,CUST1106,Customer_135,31,Male,Patna,Rice,Grocery,2,25919.18,51838.36,2025,3,Other,10,51838.36,TRUE,Adult
ORD100638,27-03-2025,CUST9693,Customer_267,19,Male,Bengaluru,Rice,Grocery,4,24382.42,97529.68,2025,3,Other,27,97529.68,TRUE,Young Adult
ORD100639,08-05-2025,CUST3004,Customer_162,46,Female,Pune,Shoes,Fashion,1,3971.35,3971.35,2025,5,Other,8,3971.35,TRUE,Middle Age
ORD100640,13-10-2025,CUST6421,Customer_218,22,Male,Gaya,Laptop,Electronics,5,7739.33,38696.65,2025,10,Other,13,38696.65,TRUE,Young Adult
ORD100641,14-06-2025,CUST6345,Customer_214,32,Female,Delhi,Book,Education,1,34302.92,34302.92,2025,6,Other,14,34302.92,TRUE,Adult
ORD100642,19-10-2025,CUST9384,Customer_230,28,Female,Mumbai,Rice,Grocery,1,20626.25,20626.25,2025,10,Other,19,20626.25,TRUE,Young Adult
ORD100643,12-05-2025,CUST9081,Customer_244,63,Female,Mumbai,Laptop,Electronics,9,39545.61,355910.49,2025,5,Other,12,355910.49,TRUE,Senior
ORD100644,18-09-2025,CUST6589,Customer_367,30,Male,Kolkata,Chair,Furniture,3,23490.33,70470.99,2025,9,Other,18,70470.99,TRUE,Young Adult
ORD100645,04-05-2025,CUST7844,Customer_469,53,Male,Patna,Chair,Furniture,6,22343.44,134060.64,2025,5,Other,4,134060.64,TRUE,Middle Age
ORD100646,29-08-2025,CUST4673,Customer_386,42,Female,Delhi,Shoes,Fashion,5,16279.37,81396.85,2025,8,Other,29,81396.85,TRUE,Adult
ORD100647,14-12-2025,CUST7504,Customer_183,52,Male,Pune,Laptop,Electronics,4,26566.32,106265.28,2025,12,Other,14,106265.28,TRUE,Middle Age
ORD100648,09-09-2025,CUST6921,Customer_68,62,Female,Patna,Mobile,Electronics,6,1867.81,11206.86,2025,9,Other,9,11206.86,TRUE,Senior
ORD100649,06-01-2025,CUST4109,Customer_31,53,Female,Delhi,Rice,Grocery,10,22106.78,221067.8,2025,1,Other,6,221067.8,TRUE,Middle Age
ORD100651,31-01-2025,CUST8708,Customer_293,59,Male,Kolkata,Laptop,Electronics,7,27547.81,192834.67,2025,1,Other,31,192834.67,TRUE,Middle Age
ORD100652,03-02-2025,CUST7219,Customer_391,30,Male,Pune,Book,Education,10,22952.77,229527.7,2025,2,Other,3,229527.7,TRUE,Young Adult
ORD100653,21-04-2025,CUST5516,Customer_343,21,Male,Kolkata,Rice,Grocery,6,35222.23,211333.38,2025,4,Other,21,211333.38,TRUE,Young Adult
ORD100654,23-02-2025,CUST9562,Customer_162,39,Male,Mumbai,Chair,Furniture,8,16240.66,129925.28,2025,2,Other,23,129925.28,TRUE,Adult
ORD100655,01-08-2025,CUST8347,Customer_236,55,Male,Hyderabad,Book,Education,1,12255.87,12255.87,2025,8,Other,1,12255.87,TRUE,Middle Age
ORD100656,09-07-2025,CUST3567,Customer_407,21,Male,Bengaluru,Chair,Furniture,7,42941.88,300593.16,2025,7,Other,9,300593.16,TRUE,Young Adult
ORD100657,01-12-2025,CUST8110,Customer_268,54,Male,Delhi,Laptop,Electronics,10,10307.48,103074.8,2025,12,Other,1,103074.8,TRUE,Middle Age
ORD100658,14-10-2025,CUST4584,Customer_138,18,Female,Pune,Shoes,Fashion,10,46270.13,462701.3,2025,10,Other,14,462701.3,TRUE,Teen
ORD100659,02-09-2025,CUST4537,Customer_9,63,Male,Gaya,Book,Education,5,33524.03,167620.15,2025,9,Other,2,167620.15,TRUE,Senior
ORD100660,13-01-2025,CUST5154,Customer_453,20,Male,Mumbai,Book,Education,2,38065.84,76131.68,2025,1,Other,13,76131.68,TRUE,Young Adult
ORD100661,13-09-2025,CUST9614,Customer_235,23,Male,Bengaluru,Shoes,Fashion,10,8465.62,84656.2,2025,9,Other,13,84656.2,TRUE,Young Adult
ORD100662,17-09-2025,CUST8300,Customer_242,44,Female,Hyderabad,Rice,Grocery,9,1610.18,14491.62,2025,9,Other,17,14491.62,TRUE,Adult
ORD100663,20-07-2025,CUST1673,Customer_103,18,Male,Gaya,Rice,Grocery,5,35120.83,175604.15,2025,7,Other,20,175604.15,TRUE,Teen
ORD100664,07-07-2025,CUST7016,Customer_88,33,Female,Pune,Chair,Furniture,6,30775.74,184654.44,2025,7,Other,7,184654.44,TRUE,Adult
ORD100665,04-07-2025,CUST2672,Customer_324,27,Female,Pune,Laptop,Electronics,4,47796.53,191186.12,2025,7,Other,4,191186.12,TRUE,Young Adult
ORD100666,15-12-2025,CUST3237,Customer_341,48,Female,Kolkata,Rice,Grocery,7,38583.88,270087.16,2025,12,Other,15,270087.16,TRUE,Middle Age
ORD100667,02-03-2025,CUST2794,Customer_219,39,Male,Mumbai,Laptop,Electronics,6,38368.41,230210.46,2025,3,Other,2,230210.46,TRUE,Adult
ORD100668,22-03-2025,CUST6684,Customer_426,59,Male,Bengaluru,Chair,Furniture,4,48299.85,193199.4,2025,3,Other,22,193199.4,TRUE,Middle Age
ORD100669,12-07-2025,CUST3321,Customer_151,20,Female,Bengaluru,Laptop,Electronics,9,6889.29,62003.61,2025,7,Other,12,62003.61,TRUE,Young Adult
ORD100670,13-08-2025,CUST2904,Customer_269,60,Female,Bengaluru,Shoes,Fashion,10,41268.06,412680.6,2025,8,Other,13,412680.6,TRUE,Middle Age
ORD100671,16-07-2025,CUST1681,Customer_160,60,Male,Delhi,Shoes,Fashion,5,28065.77,140328.85,2025,7,Other,16,140328.85,TRUE,Middle Age
ORD100672,22-12-2025,CUST7863,Customer_316,37,Female,Gaya,Chair,Furniture,8,25269.25,202154,2025,12,Other,22,202154,TRUE,Adult
ORD100673,26-05-2025,CUST2218,Customer_392,57,Male,Delhi,Chair,Furniture,2,31615.64,63231.28,2025,5,Other,26,63231.28,TRUE,Middle Age
ORD100674,16-01-2025,CUST6288,Customer_407,55,Male,Kolkata,Mobile,Electronics,1,17212.99,17212.99,2025,1,Other,16,17212.99,TRUE,Middle Age
ORD100676,04-12-2025,CUST1433,Customer_391,47,Female,Mumbai,Shoes,Fashion,5,21694.12,108470.6,2025,12,Other,4,108470.6,TRUE,Middle Age
ORD100677,21-07-2025,CUST4997,Customer_371,31,Male,Hyderabad,Book,Education,8,5632.88,45063.04,2025,7,Other,21,45063.04,TRUE,Adult
ORD100678,01-08-2025,CUST2827,Customer_287,35,Male,Hyderabad,Book,Education,5,16961.15,84805.75,2025,8,Other,1,84805.75,TRUE,Adult
ORD100679,30-05-2025,CUST4559,Customer_466,57,Female,Bengaluru,Mobile,Electronics,3,17500.41,52501.23,2025,5,Other,30,52501.23,TRUE,Middle Age
ORD100680,04-07-2025,CUST7093,Customer_174,23,Male,Mumbai,Chair,Furniture,5,47401.02,237005.1,2025,7,Other,4,237005.1,TRUE,Young Adult
ORD100681,07-07-2025,CUST8364,Customer_325,21,Male,Hyderabad,Mobile,Electronics,7,12194.92,85364.44,2025,7,Other,7,85364.44,TRUE,Young Adult
ORD100682,03-06-2025,CUST3285,Customer_232,30,Female,Mumbai,Mobile,Electronics,8,49052.97,392423.76,2025,6,Other,3,392423.76,TRUE,Young Adult
ORD100683,02-04-2025,CUST1104,Customer_328,64,Female,Hyderabad,Book,Education,4,22686.59,90746.36,2025,4,Other,2,90746.36,TRUE,Senior
ORD100684,08-02-2025,CUST5155,Customer_165,57,Male,Bengaluru,Laptop,Electronics,5,34508.6,172543,2025,2,Other,8,172543,TRUE,Middle Age
ORD100685,24-10-2025,CUST6082,Customer_105,53,Female,Mumbai,Laptop,Electronics,7,21599.35,151195.45,2025,10,Other,24,151195.45,TRUE,Middle Age
ORD100686,06-12-2025,CUST3966,Customer_338,47,Female,Hyderabad,Chair,Furniture,4,30019.56,120078.24,2025,12,Other,6,120078.24,TRUE,Middle Age
ORD100687,29-04-2025,CUST2093,Customer_428,38,Female,Mumbai,Laptop,Electronics,5,24358.21,121791.05,2025,4,Other,29,121791.05,TRUE,Adult
ORD100688,31-12-2025,CUST9957,Customer_116,29,Female,Pune,Chair,Furniture,6,16639.76,99838.56,2025,12,Other,31,99838.56,TRUE,Young Adult
ORD100689,13-11-2025,CUST3682,Customer_132,56,Female,Kolkata,Book,Education,3,48276.39,144829.17,2025,11,Other,13,144829.17,TRUE,Middle Age
ORD100690,07-02-2025,CUST4110,Customer_73,59,Female,Kolkata,Rice,Grocery,9,40069.01,360621.09,2025,2,Other,7,360621.09,TRUE,Middle Age
ORD100691,03-08-2025,CUST2597,Customer_354,22,Male,Kolkata,Mobile,Electronics,9,31937.15,287434.35,2025,8,Other,3,287434.35,TRUE,Young Adult
ORD100692,22-02-2025,CUST8390,Customer_297,47,Female,Mumbai,Laptop,Electronics,7,40754.69,285282.83,2025,2,Other,22,285282.83,TRUE,Middle Age
ORD100693,09-12-2025,CUST4270,Customer_266,30,Male,Kolkata,Book,Education,10,45877.49,458774.9,2025,12,Other,9,458774.9,TRUE,Young Adult
ORD100694,22-06-2025,CUST3138,Customer_440,30,Female,Mumbai,Rice,Grocery,5,20994.21,104971.05,2025,6,Other,22,104971.05,TRUE,Young Adult
ORD100695,30-11-2025,CUST4602,Customer_150,26,Female,Pune,Chair,Furniture,2,3215.11,6430.22,2025,11,Other,30,6430.22,TRUE,Young Adult
ORD100696,11-11-2025,CUST7631,Customer_115,62,Female,Gaya,Shoes,Fashion,4,26936.34,107745.36,2025,11,Other,11,107745.36,TRUE,Senior
ORD100697,18-04-2025,CUST8708,Customer_462,51,Female,Pune,Laptop,Electronics,9,29470.1,265230.9,2025,4,Other,18,265230.9,TRUE,Middle Age
ORD100698,04-03-2025,CUST7317,Customer_70,54,Female,Delhi,Book,Education,4,31076.31,124305.24,2025,3,Other,4,124305.24,TRUE,Middle Age
